TEMPORADA,# NIDO,ESPECIE,# HUEVOS,FECHA DE COLECTA,FECHA DE NACIMIENTO,CRIAS LOGRADAS,CRIAS NO LOGRADAS,ADOPTA,MES,AÑO,TASA DE SUPERVIVENCIA,,CRIAS LOGRADAS_1,,,,y = 19.872 + 1.280(Especie) + 0.012(Fecha) - 8.428(Temporada) - 0.008(Nido) + 0.851(Huevos)
B,1587,GOLFINA,115,24/10/2023,08/12/2023,112,3,,12,2023,97.39%,,100.97855,,,,
B,1588,GOLFINA,93,24/10/2023,08/12/2023,90,3,,12,2023,96.77%,,82.20529,,,,
B,1589,GOLFINA,60,24/10/2023,08/12/2023,58,2,,12,2023,96.67%,,54.0454,,,,
B,1590,GOLFINA,93,24/10/2023,08/12/2023,90,3,,12,2023,96.77%,,82.20529,,,,
B,1591,GOLFINA,36,24/10/2023,08/12/2023,35,1,,12,2023,97.22%,,33.56548,,,,
B,1592,GOLFINA,54,24/10/2023,08/12/2023,45,9,,12,2023,83.33%,,48.92542,,,,
B,1593,GOLFINA,62,24/10/2023,08/12/2023,30,32,,12,2023,48.39%,,55.75206,,,,
B,1594,GOLFINA,103,25/10/2023,09/12/2023,100,3,,12,2023,97.09%,,90.73859,,,,
B,1595,GOLFINA,110,25/10/2023,09/12/2023,105,5,,12,2023,95.45%,,96.7119,,,,
B,1596,GOLFINA,60,25/10/2023,09/12/2023,55,5,,12,2023,91.67%,,54.0454,,,,
B,1597,GOLFINA,60,25/10/2023,09/12/2023,60,0,,12,2023,100.00%,,54.0454,,,,
B,1598,GOLFINA,95,25/10/2023,09/12/2023,90,5,,12,2023,94.74%,,83.91195,,,,
B,1599,GOLFINA,120,26/10/2023,10/12/2023,114,6,,12,2023,95.00%,,105.2452,,,,
B,1600,GOLFINA,90,26/10/2023,10/12/2023,85,5,,12,2023,94.44%,,79.6453,,,,
B,1601,GOLFINA,80,26/10/2023,10/12/2023,80,0,,12,2023,100.00%,,71.112,,,,
B,1602,GOLFINA,76,26/10/2023,10/12/2023,75,1,,12,2023,98.68%,,67.69868,,,,
B,1603,GOLFINA,82,26/10/2023,10/12/2023,80,2,,12,2023,97.56%,,72.81866,,,,
B,1604,GOLFINA,86,26/10/2023,10/12/2023,85,1,,12,2023,98.84%,,76.23198,,,,
B,1605,GOLFINA,85,26/10/2023,10/12/2023,78,7,,12,2023,91.76%,,75.37865,,,,
B,1606,GOLFINA,98,26/10/2023,10/12/2023,98,0,,12,2023,100.00%,,86.47194,,,,
B,1607,GOLFINA,99,26/10/2023,10/12/2023,97,2,,12,2023,97.98%,,87.32527,,,,
B,1608,GOLFINA,78,26/10/2023,10/12/2023,76,2,,12,2023,97.44%,,69.40534,,,,
B,1609,GOLFINA,80,27/10/2023,11/12/2023,76,4,,12,2023,95.00%,,71.112,,,,
B,1610,GOLFINA,52,27/10/2023,11/12/2023,47,5,,12,2023,90.38%,,47.21876,,,,
B,1611,GOLFINA,90,27/10/2023,11/12/2023,85,5,,12,2023,94.44%,,79.6453,,,,
B,1612,GOLFINA,88,28/10/2023,12/12/2023,86,2,,12,2023,97.73%,,77.93864,,,,
B,1613,GOLFINA,56,28/10/2023,12/12/2023,53,3,,12,2023,94.64%,,50.63208,,,,
B,1614,GOLFINA,126,29/10/2023,13/12/2023,125,1,,12,2023,99.21%,,110.36518,,,,
B,1615,GOLFINA,71,29/10/2023,13/12/2023,70,1,,12,2023,98.59%,,63.43203,,,,
B,1616,GOLFINA,89,29/10/2023,13/12/2023,81,8,,12,2023,91.01%,,78.79197,,,,
B,1617,GOLFINA,91,29/10/2023,13/12/2023,90,1,,12,2023,98.90%,,80.49863,,,,
B,1618,GOLFINA,66,29/10/2023,13/12/2023,60,6,,12,2023,90.91%,,59.16538,,,,
B,1619,GOLFINA,83,29/10/2023,13/12/2023,80,3,,12,2023,96.39%,,73.67199,,,,
B,1620,GOLFINA,80,29/10/2023,13/12/2023,75,5,,12,2023,93.75%,,71.112,,,,
B,1621,GOLFINA,106,29/10/2023,13/12/2023,100,6,,12,2023,94.34%,,93.29858,,,,
B,1622,GOLFINA,68,29/10/2023,13/12/2023,66,2,,12,2023,97.06%,,60.87204,,,,
B,1623,GOLFINA,59,29/10/2023,13/12/2023,51,8,,12,2023,86.44%,,53.19207,,,,
B,1624,GOLFINA,122,29/10/2023,13/12/2023,118,4,,12,2023,96.72%,,106.95186,,,,
B,1625,GOLFINA,87,30/10/2023,14/12/2023,85,2,,12,2023,97.70%,,77.08531,,,,
B,1626,GOLFINA,96,30/10/2023,14/12/2023,93,3,,12,2023,96.88%,,84.76528,,,,
B,1627,GOLFINA,101,30/10/2023,14/12/2023,97,4,,12,2023,96.04%,,89.03193,,,,
B,1628,GOLFINA,99,30/10/2023,14/12/2023,91,8,,12,2023,91.92%,,87.32527,,,,
B,1629,GOLFINA,124,30/10/2023,14/12/2023,115,9,,12,2023,92.74%,,108.65852,,,,
B,1630,GOLFINA,98,30/10/2023,14/12/2023,96,2,,12,2023,97.96%,,86.47194,,,,
B,1631,GOLFINA,95,30/10/2023,14/12/2023,90,5,,12,2023,94.74%,,83.91195,,,,
B,1632,GOLFINA,81,30/10/2023,14/12/2023,80,1,,12,2023,98.77%,,71.96533,,,,
B,1633,GOLFINA,99,30/10/2023,14/12/2023,96,3,,12,2023,96.97%,,87.32527,,,,
B,1634,GOLFINA,71,30/10/2023,14/12/2023,70,1,,12,2023,98.59%,,63.43203,,,,
B,1635,GOLFINA,93,31/10/2023,15/12/2023,90,3,,12,2023,96.77%,,82.20529,,,,
B,1636,GOLFINA,76,31/10/2023,15/12/2023,76,0,,12,2023,100.00%,,67.69868,,,,
B,1637,GOLFINA,108,31/10/2023,15/12/2023,102,6,,12,2023,94.44%,,95.00524,,,,
B,1638,GOLFINA,63,31/10/2023,15/12/2023,60,3,,12,2023,95.24%,,56.60539,,,,
B,1639,GOLFINA,89,31/10/2023,15/12/2023,86,3,,12,2023,96.63%,,78.79197,,,,
B,1640,GOLFINA,102,31/10/2023,15/12/2023,99,3,,12,2023,97.06%,,89.88526,,,,
B,1641,GOLFINA,70,31/10/2023,15/12/2023,70,0,,12,2023,100.00%,,62.5787,,,,
B,1642,GOLFINA,105,31/10/2023,15/12/2023,100,5,,12,2023,95.24%,,92.44525,,,,
B,1643,GOLFINA,114,01/11/2023,16/12/2023,112,2,,12,2023,98.25%,,100.12522,,,,
B,1644,GOLFINA,102,01/11/2023,16/12/2023,100,2,,12,2023,98.04%,,89.88526,,,,
B,1645,GOLFINA,88,01/11/2023,16/12/2023,85,3,,12,2023,96.59%,,77.93864,,,,
B,1646,GOLFINA,88,01/11/2023,16/12/2023,80,8,,12,2023,90.91%,,77.93864,,,,
B,1647,GOLFINA,96,02/11/2023,17/12/2023,90,6,,12,2023,93.75%,,84.76528,,,,
B,1648,GOLFINA,121,02/11/2023,17/12/2023,117,4,,12,2023,96.69%,,106.09853,,,,
B,1649,GOLFINA,106,02/11/2023,17/12/2023,97,9,,12,2023,91.51%,,93.29858,,,,
B,1650,GOLFINA,12,02/11/2023,17/12/2023,10,2,,12,2023,83.33%,,13.08556,,,,
B,1651,GOLFINA,95,02/11/2023,17/12/2023,85,10,,12,2023,89.47%,,83.91195,,,,
B,1652,GOLFINA,107,03/11/2023,18/12/2023,99,8,,12,2023,92.52%,,94.15191,,,,
B,1653,GOLFINA,73,04/11/2023,19/12/2023,70,3,,12,2023,95.89%,,65.13869,,,,
B,1654,GOLFINA,107,04/11/2023,19/12/2023,100,7,,12,2023,93.46%,,94.15191,,,,
B,1655,GOLFINA,79,04/11/2023,19/12/2023,75,4,,12,2023,94.94%,,70.25867,,,,
B,1656,GOLFINA,103,04/11/2023,19/12/2023,99,4,,12,2023,96.12%,,90.73859,,,,
B,1657,GOLFINA,95,04/11/2023,19/12/2023,90,5,,12,2023,94.74%,,83.91195,,,,
B,1658,GOLFINA,73,04/11/2023,19/12/2023,71,2,,12,2023,97.26%,,65.13869,,,,
B,1659,GOLFINA,108,04/11/2023,19/12/2023,100,8,,12,2023,92.59%,,95.00524,,,,
B,1660,GOLFINA,31,04/11/2023,19/12/2023,25,6,,12,2023,80.65%,,29.29883,,,,
B,1661,GOLFINA,91,04/11/2023,19/12/2023,90,1,,12,2023,98.90%,,80.49863,,,,
B,1662,GOLFINA,108,04/11/2023,19/12/2023,100,8,,12,2023,92.59%,,95.00524,,,,
B,1663,GOLFINA,97,04/11/2023,19/12/2023,96,1,,12,2023,98.97%,,85.61861,,,,
B,1664,GOLFINA,38,04/11/2023,19/12/2023,30,8,,12,2023,78.95%,,35.27214,,,,
B,1665,GOLFINA,37,04/11/2023,19/12/2023,37,0,,12,2023,100.00%,,34.41881,,,,
B,1666,GOLFINA,88,04/11/2023,19/12/2023,80,8,,12,2023,90.91%,,77.93864,,,,
B,1667,GOLFINA,73,04/11/2023,19/12/2023,65,8,,12,2023,89.04%,,65.13869,,,,
B,1668,GOLFINA,84,04/11/2023,19/12/2023,78,6,,12,2023,92.86%,,74.52532,,,,
B,1669,GOLFINA,108,04/11/2023,19/12/2023,100,8,,12,2023,92.59%,,95.00524,,,,
B,1670,GOLFINA,110,04/11/2023,19/12/2023,105,5,,12,2023,95.45%,,96.7119,,,,
B,1671,GOLFINA,94,07/11/2023,22/12/2023,90,4,,12,2023,95.74%,,83.05862,,,,
B,1672,GOLFINA,105,09/11/2023,24/12/2023,100,5,,12,2023,95.24%,,92.44525,,,,
B,1673,GOLFINA,94,09/11/2023,24/12/2023,90,4,,12,2023,95.74%,,83.05862,,,,
B,1674,GOLFINA,121,09/11/2023,24/12/2023,116,5,,12,2023,95.87%,,106.09853,,,,
B,1675,GOLFINA,84,10/11/2023,25/12/2023,79,5,,12,2023,94.05%,,74.52532,,,,
B,1676,GOLFINA,82,10/11/2023,25/12/2023,80,2,,12,2023,97.56%,,72.81866,,,,
B,1677,GOLFINA,117,10/11/2023,25/12/2023,100,17,,12,2023,85.47%,,102.68521,,,,
B,1678,GOLFINA,90,10/11/2023,25/12/2023,85,5,,12,2023,94.44%,,79.6453,,,,
B,1679,GOLFINA,91,10/11/2023,25/12/2023,85,6,,12,2023,93.41%,,80.49863,,,,
B,1680,GOLFINA,101,10/11/2023,25/12/2023,98,3,,12,2023,97.03%,,89.03193,,,,
B,1681,GOLFINA,89,10/11/2023,25/12/2023,85,4,,12,2023,95.51%,,78.79197,,,,
B,1682,GOLFINA,95,10/11/2023,25/12/2023,85,10,,12,2023,89.47%,,83.91195,,,,
B,1683,GOLFINA,94,10/11/2023,25/12/2023,90,4,,12,2023,95.74%,,83.05862,,,,
B,1684,GOLFINA,90,10/11/2023,25/12/2023,80,10,,12,2023,88.89%,,79.6453,,,,
B,1685,GOLFINA,91,11/11/2023,26/12/2023,88,3,,12,2023,96.70%,,80.49863,,,,
B,1686,GOLFINA,62,13/11/2023,28/12/2023,55,7,,12,2023,88.71%,,55.75206,,,,
B,1687,GOLFINA,91,18/11/2023,02/01/2024,85,6,,1,2024,93.41%,,80.49863,,,,
B,1688,NEGRA,84,18/11/2023,02/01/2024,60,24,,1,2024,71.43%,,74.52532,,,,
B,1689,NEGRA,82,18/11/2023,02/01/2024,75,7,,1,2024,91.46%,,72.81866,,,,
B,1690,GOLFINA,117,18/11/2023,02/01/2024,85,32,,1,2024,72.65%,,102.68521,,,,
B,1691,GOLFINA,90,18/11/2023,02/01/2024,87,3,,1,2024,96.67%,,79.6453,,,,
B,1692,GOLFINA,91,18/11/2023,02/01/2024,86,5,,1,2024,94.51%,,80.49863,,,,
B,1693,GOLFINA,101,18/11/2023,02/01/2024,97,4,,1,2024,96.04%,,89.03193,,,,
B,1694,GOLFINA,89,18/11/2023,02/01/2024,86,3,,1,2024,96.63%,,78.79197,,,,
B,1695,GOLFINA,95,18/11/2023,02/01/2024,90,5,,1,2024,94.74%,,83.91195,,,,
B,1696,GOLFINA,94,18/11/2023,02/01/2024,89,5,,1,2024,94.68%,,83.05862,,,,
B,1697,GOLFINA,90,18/11/2023,02/01/2024,87,3,,1,2024,96.67%,,79.6453,,,,
B,1698,GOLFINA,85,18/11/2023,02/01/2024,80,5,,1,2024,94.12%,,75.37865,,,,
B,1699,GOLFINA,90,18/11/2023,02/01/2024,87,3,,1,2024,96.67%,,79.6453,,,,
B,1700,GOLFINA,100,18/11/2023,02/01/2024,94,6,,1,2024,94.00%,,88.1786,,,,
B,1701,GOLFINA,98,18/11/2023,02/01/2024,96,2,,1,2024,97.96%,,86.47194,,,,
B,1702,GOLFINA,102,18/11/2023,02/01/2024,99,3,,1,2024,97.06%,,89.88526,,,,
B,1703,GOLFINA,87,18/11/2023,02/01/2024,80,7,,1,2024,91.95%,,77.08531,,,,
B,1704,LAUD,79,08/01/2024,12/03/2024,55,24,,3,2024,69.62%,,70.25867,,,,
B,1705,NEGRA,59,10/01/2024,01/03/2024,55,4,,3,2024,93.22%,,53.19207,,,,
B,1706,GOLFINA,60,13/01/2024,29/02/2024,51,9,,2,2024,85.00%,,54.0454,,,,
B,1707,LAUD,72,16/01/2024,20/03/2024,60,12,,3,2024,83.33%,,64.28536,,,,
B,1708,GOLFINA,103,17/01/2024,05/03/2024,99,4,,3,2024,96.12%,,90.73859,,,,
C,1,GOLFINA,117,30/05/2024,14/07/2024,110,7,,7,2024,94.02%,,102.68521,,,,
C,2,GOLFINA,104,09/06/2024,24/07/2024,100,4,,7,2024,96.15%,,91.59192,,,,
C,3,GOLFINA,105,09/06/2024,24/07/2024,99,6,,7,2024,94.29%,,92.44525,,,,
C,4,GOLFINA,61,10/06/2024,25/07/2024,58,3,,7,2024,95.08%,,54.89873,,,,
C,5,GOLFINA,60,10/06/2024,25/07/2024,55,5,,7,2024,91.67%,,54.0454,,,,
C,6,GOLFINA,75,10/06/2024,25/07/2024,70,5,,7,2024,93.33%,,66.84535,,,,
C,7,GOLFINA,78,10/06/2024,25/07/2024,86,-8,,7,2024,110.26%,,69.40534,,,,
C,8,GOLFINA,100,10/06/2024,25/07/2024,91,9,,7,2024,91.00%,,88.1786,,,,
C,9,GOLFINA,64,13/06/2024,28/07/2024,60,4,,7,2024,93.75%,,57.45872,,,,
C,10,GOLFINA,53,16/06/2024,31/07/2024,51,2,,7,2024,96.23%,,48.07209,,,,
C,11,GOLFINA,70,16/06/2024,31/07/2024,64,6,,7,2024,91.43%,,62.5787,,,,
C,12,GOLFINA,108,16/06/2024,31/07/2024,97,11,,7,2024,89.81%,,95.00524,,,,
C,13,GOLFINA,50,17/06/2024,01/08/2024,50,0,,8,2024,100.00%,,45.5121,,,,
C,14,GOLFINA,68,17/06/2024,01/08/2024,65,3,,8,2024,95.59%,,60.87204,,,,
C,15,GOLFINA,23,18-jun,02/08/2024,23,0,,8,2024,100.00%,,22.47219,,,,
C,16,GOLFINA,88,18/06/2024,02/08/2024,80,8,,8,2024,90.91%,,77.93864,,,,
C,17,GOLFINA,55,19/06/2024,03/08/2024,50,5,,8,2024,90.91%,,49.77875,,,,
C,18,GOLFINA,50,19/06/2024,03/08/2024,50,0,,8,2024,100.00%,,45.5121,,,,
C,19,GOLFINA,80,19/06/2024,03/08/2024,71,9,,8,2024,88.75%,,71.112,,,,
C,20,GOLFINA,61,01/07/2024,15/08/2024,57,4,,8,2024,93.44%,,54.89873,,,,
C,21,GOLFINA,83,04/07/2024,18/08/2024,80,3,,8,2024,96.39%,,73.67199,,,,
C,22,GOLFINA,103,16/07/2024,30/08/2024,90,13,,8,2024,87.38%,,90.73859,,,,
C,23,GOLFINA,84,17/07/2024,31/08/2024,80,4,,8,2024,95.24%,,74.52532,,,,
C,24,GOLFINA,101,17/07/2024,31/08/2024,95,6,,8,2024,94.06%,,89.03193,,,,
C,25,GOLFINA,113,17/07/2024,31/08/2024,90,23,,8,2024,79.65%,,99.27189,,,,
C,26,GOLFINA,113,18/07/2024,01/09/2024,100,13,,9,2024,88.50%,,99.27189,,,,
C,27,GOLFINA,105,18/07/2024,01/09/2024,86,19,,9,2024,81.90%,,92.44525,,,,
C,28,GOLFINA,109,19/07/2024,02/09/2024,94,15,,9,2024,86.24%,,95.85857,,,,
C,29,GOLFINA,60,19/07/2024,02/09/2024,60,0,,9,2024,100.00%,,54.0454,,,,
C,30,GOLFINA,60,19/07/2024,02/09/2024,55,5,,9,2024,91.67%,,54.0454,,,,
C,31,GOLFINA,62,21/07/2024,04/09/2024,54,8,,9,2024,87.10%,,55.75206,,,,
C,32,GOLFINA,92,21/07/2024,04/09/2024,85,7,,9,2024,92.39%,,81.35196,,,,
C,33,GOLFINA,104,21/07/2024,04/09/2024,90,14,,9,2024,86.54%,,91.59192,,,,
C,34,GOLFINA,66,21/07/2024,04/09/2024,60,6,,9,2024,90.91%,,59.16538,,,,
C,35,GOLFINA,60,25/07/2024,08/09/2024,60,0,,9,2024,100.00%,,54.0454,,,,
C,36,GOLFINA,49,25/07/2024,08/09/2024,45,4,,9,2024,91.84%,,44.65877,,,,
C,37,GOLFINA,87,26/07/2024,09/09/2024,80,7,,9,2024,91.95%,,77.08531,,,,
C,38,GOLFINA,62,26/07/2024,09/09/2024,60,2,,9,2024,96.77%,,55.75206,,,,
C,39,GOLFINA,41,26/07/2024,09/09/2024,41,0,,9,2024,100.00%,,37.83213,,,,
C,40,GOLFINA,96,26/07/2024,09/09/2024,90,6,,9,2024,93.75%,,84.76528,,,,
C,41,GOLFINA,97,27/07/2024,10/09/2024,85,12,,9,2024,87.63%,,85.61861,,,,
C,42,GOLFINA,117,28/07/2024,11/09/2024,103,14,,9,2024,88.03%,,102.68521,,,,
C,43,GOLFINA,87,28/07/2024,11/09/2024,80,7,,9,2024,91.95%,,77.08531,,,,
C,44,GOLFINA,129,28/07/2024,11/09/2024,110,19,,9,2024,85.27%,,112.92517,,,,
C,45,GOLFINA,71,28/07/2024,11/09/2024,70,1,,9,2024,98.59%,,63.43203,,,,
C,46,GOLFINA,128,28/07/2024,11/09/2024,115,13,,9,2024,89.84%,,112.07184,,,,
C,47,GOLFINA,55,28/07/2024,11/09/2024,54,1,,9,2024,98.18%,,49.77875,,,,
C,48,GOLFINA,103,28/07/2024,11/09/2024,96,7,,9,2024,93.20%,,90.73859,,,,
C,49,GOLFINA,60,29/07/2024,12/09/2024,54,6,,9,2024,90.00%,,54.0454,,,,
C,50,GOLFINA,58,29/07/2024,12/09/2024,58,0,,9,2024,100.00%,,52.33874,,,,
C,51,GOLFINA,94,29/07/2024,12/09/2024,84,10,,9,2024,89.36%,,83.05862,,,,
C,52,GOLFINA,103,29/07/2024,12/09/2024,89,14,,9,2024,86.41%,,90.73859,,,,
C,53,GOLFINA,82,29/07/2024,12/09/2024,75,7,,9,2024,91.46%,,72.81866,,,,
C,54,GOLFINA,60,01/08/2024,15/09/2024,56,4,,9,2024,93.33%,,54.0454,,,,
C,55,GOLFINA,42,01/08/2024,15/09/2024,40,2,,9,2024,95.24%,,38.68546,,,,
C,56,GOLFINA,104,01/08/2024,15/09/2024,100,4,,9,2024,96.15%,,91.59192,,,,
C,57,GOLFINA,102,01/08/2024,15/09/2024,95,7,,9,2024,93.14%,,89.88526,,,,
C,58,GOLFINA,65,02/08/2024,16/09/2024,60,5,,9,2024,92.31%,,58.31205,,,,
C,59,GOLFINA,72,02/08/2024,16/09/2024,70,2,,9,2024,97.22%,,64.28536,,,,
C,60,GOLFINA,93,02/08/2024,16/09/2024,85,8,,9,2024,91.40%,,82.20529,,,,
C,61,GOLFINA,103,02/08/2024,16/09/2024,84,19,,9,2024,81.55%,,90.73859,,,,
C,62,GOLFINA,104,03/08/2024,17/09/2024,90,14,,9,2024,86.54%,,91.59192,,,,
C,63,GOLFINA,91,03/08/2024,17/09/2024,81,10,,9,2024,89.01%,,80.49863,,,,
C,64,GOLFINA,80,03/08/2024,17/09/2024,74,6,,9,2024,92.50%,,71.112,,,,
C,65,GOLFINA,104,03/08/2024,17/09/2024,85,19,,9,2024,81.73%,,91.59192,,,,
C,66,GOLFINA,89,03/08/2024,17/09/2024,80,9,,9,2024,89.89%,,78.79197,,,,
C,67,GOLFINA,75,04/08/2024,18/09/2024,60,15,,9,2024,80.00%,,66.84535,,,,
C,68,GOLFINA,65,04/08/2024,18/09/2024,60,5,,9,2024,92.31%,,58.31205,,,,
C,69,GOLFINA,110,04/08/2024,18/09/2024,98,12,,9,2024,89.09%,,96.7119,,,,
C,70,GOLFINA,94,04/08/2024,18/09/2024,84,10,,9,2024,89.36%,,83.05862,,,,
C,71,GOLFINA,74,04/08/2024,18/09/2024,64,10,,9,2024,86.49%,,65.99202,,,,
C,72,GOLFINA,80,04/08/2024,18/09/2024,59,21,,9,2024,73.75%,,71.112,,,,
C,73,GOLFINA,70,05/08/2024,19/09/2024,65,5,,9,2024,92.86%,,62.5787,,,,
C,74,GOLFINA,97,05/08/2024,19/09/2024,90,7,,9,2024,92.78%,,85.61861,,,,
C,75,GOLFINA,104,06/08/2024,20/09/2024,92,12,,9,2024,88.46%,,91.59192,,,,
C,76,GOLFINA,81,07/08/2024,21/09/2024,74,7,,9,2024,91.36%,,71.96533,,,,
C,77,GOLFINA,58,07/08/2024,21/09/2024,58,0,,9,2024,100.00%,,52.33874,,,,
C,78,GOLFINA,60,08/08/2024,22/09/2024,57,3,,9,2024,95.00%,,54.0454,,,,
C,79,GOLFINA,99,08/08/2024,22/09/2024,79,20,,9,2024,79.80%,,87.32527,,,,
C,80,GOLFINA,85,08/08/2024,22/09/2024,80,5,,9,2024,94.12%,,75.37865,,,,
C,81,GOLFINA,96,08/08/2024,22/09/2024,91,5,,9,2024,94.79%,,84.76528,,,,
C,82,GOLFINA,86,08/08/2024,22/09/2024,80,6,,9,2024,93.02%,,76.23198,,,,
C,83,GOLFINA,101,09/08/2024,23/09/2024,94,7,,9,2024,93.07%,,89.03193,,,,
C,84,GOLFINA,90,10/08/2024,24/09/2024,83,7,,9,2024,92.22%,,79.6453,,,,
C,85,GOLFINA,80,10/08/2024,24/09/2024,74,6,,9,2024,92.50%,,71.112,,,,
C,86,GOLFINA,70,10/08/2024,24/09/2024,62,8,,9,2024,88.57%,,62.5787,,,,
C,87,GOLFINA,78,12/08/2024,26/09/2024,70,8,,9,2024,89.74%,,69.40534,,,,
C,88,GOLFINA,87,12/08/2024,26/09/2024,81,6,,9,2024,93.10%,,77.08531,,,,
C,89,GOLFINA,107,13/08/2024,27/09/2024,95,12,,9,2024,88.79%,,94.15191,,,,
C,90,GOLFINA,107,13/08/2024,27/09/2024,87,20,,9,2024,81.31%,,94.15191,,,,
C,91,GOLFINA,77,14/08/2024,28/09/2024,70,7,,9,2024,90.91%,,68.55201,,,,
C,92,GOLFINA,109,14/08/2024,28/09/2024,99,10,,9,2024,90.83%,,95.85857,,,,
C,93,GOLFINA,81,17/08/2024,01/10/2024,78,3,,10,2024,96.30%,,71.96533,,,,
C,94,GOLFINA,77,18/08/2024,02/10/2024,70,7,,10,2024,90.91%,,68.55201,,,,
C,95,GOLFINA,80,19/08/2024,03/10/2024,80,0,,10,2024,100.00%,,71.112,,,,
C,96,GOLFINA,94,19/08/2024,03/10/2024,74,20,,10,2024,78.72%,,83.05862,,,,
C,97,GOLFINA,72,19/08/2024,03/10/2024,65,7,,10,2024,90.28%,,64.28536,,,,
C,98,GOLFINA,58,19/08/2024,03/10/2024,55,3,,10,2024,94.83%,,52.33874,,,,
C,99,GOLFINA,104,20/08/2024,04/10/2024,96,8,,10,2024,92.31%,,91.59192,,,,
C,100,GOLFINA,79,20/08/2024,04/10/2024,71,8,,10,2024,89.87%,,70.25867,,,,
C,101,GOLFINA,89,20/08/2024,04/10/2024,80,9,,10,2024,89.89%,,78.79197,,,,
C,102,GOLFINA,86,21/08/2024,05/10/2024,78,8,,10,2024,90.70%,,76.23198,,,,
C,103,GOLFINA,66,21/08/2024,05/10/2024,60,6,,10,2024,90.91%,,59.16538,,,,
C,104,GOLFINA,80,21/08/2024,05/10/2024,75,5,,10,2024,93.75%,,71.112,,,,
C,105,GOLFINA,100,21/08/2024,05/10/2024,93,7,,10,2024,93.00%,,88.1786,,,,
C,106,GOLFINA,112,21/08/2024,05/10/2024,100,12,,10,2024,89.29%,,98.41856,,,,
C,107,GOLFINA,122,21/08/2024,05/10/2024,105,17,,10,2024,86.07%,,106.95186,,,,
C,108,GOLFINA,120,21/08/2024,05/10/2024,112,8,,10,2024,93.33%,,105.2452,,,,
C,109,GOLFINA,86,21/08/2024,05/10/2024,80,6,,10,2024,93.02%,,76.23198,,,,
C,110,GOLFINA,97,22/08/2024,06/10/2024,90,7,,10,2024,92.78%,,85.61861,,,,
C,111,GOLFINA,77,22/08/2024,06/10/2024,75,2,,10,2024,97.40%,,68.55201,,,,
C,112,GOLFINA,92,22/08/2024,06/10/2024,91,1,,10,2024,98.91%,,81.35196,,,,
C,113,GOLFINA,86,22/08/2024,06/10/2024,80,6,,10,2024,93.02%,,76.23198,,,,
C,114,GOLFINA,106,22/08/2024,06/10/2024,92,14,,10,2024,86.79%,,93.29858,,,,
C,115,GOLFINA,96,23/08/2024,07/10/2024,90,6,,10,2024,93.75%,,84.76528,,,,
C,116,GOLFINA,96,23/08/2024,07/10/2024,84,12,,10,2024,87.50%,,84.76528,,,,
C,117,GOLFINA,109,23/08/2024,07/10/2024,95,14,,10,2024,87.16%,,95.85857,,,,
C,118,GOLFINA,80,23/08/2024,07/10/2024,80,0,,10,2024,100.00%,,71.112,,,,
C,119,GOLFINA,70,23/08/2024,07/10/2024,69,1,,10,2024,98.57%,,62.5787,,,,
C,120,GOLFINA,92,23/08/2024,07/10/2024,90,2,,10,2024,97.83%,,81.35196,,,,
C,121,GOLFINA,80,23/08/2024,07/10/2024,75,5,,10,2024,93.75%,,71.112,,,,
C,122,GOLFINA,106,23/08/2024,07/10/2024,93,13,,10,2024,87.74%,,93.29858,,,,
C,123,GOLFINA,64,23/08/2024,07/10/2024,63,1,,10,2024,98.44%,,57.45872,,,,
C,124,GOLFINA,116,23/08/2024,07/10/2024,100,16,,10,2024,86.21%,,101.83188,,,,
C,125,GOLFINA,75,23/08/2024,07/10/2024,74,1,,10,2024,98.67%,,66.84535,,,,
C,126,GOLFINA,110,24/08/2024,08/10/2024,97,13,,10,2024,88.18%,,96.7119,,,,
C,127,GOLFINA,122,24/08/2024,08/10/2024,105,17,,10,2024,86.07%,,106.95186,,,,
C,128,GOLFINA,83,24/08/2024,08/10/2024,80,3,,10,2024,96.39%,,73.67199,,,,
C,129,GOLFINA,117,24/08/2024,08/10/2024,102,15,,10,2024,87.18%,,102.68521,,,,
C,130,GOLFINA,106,24/08/2024,08/10/2024,79,27,,10,2024,74.53%,,93.29858,,,,
C,131,GOLFINA,106,25/08/2024,09/10/2024,85,21,,10,2024,80.19%,,93.29858,,,,
C,132,GOLFINA,103,25/08/2024,09/10/2024,98,5,,10,2024,95.15%,,90.73859,,,,
C,133,GOLFINA,96,25/08/2024,09/10/2024,92,4,,10,2024,95.83%,,84.76528,,,,
C,134,GOLFINA,100,25/08/2024,09/10/2024,97,3,,10,2024,97.00%,,88.1786,,,,
C,135,GOLFINA,121,25/08/2024,09/10/2024,113,8,,10,2024,93.39%,,106.09853,,,,
C,136,GOLFINA,110,25/08/2024,09/10/2024,106,4,,10,2024,96.36%,,96.7119,,,,
C,137,GOLFINA,88,25/08/2024,09/10/2024,80,8,,10,2024,90.91%,,77.93864,,,,
C,138,GOLFINA,53,25/08/2024,09/10/2024,53,0,,10,2024,100.00%,,48.07209,,,,
C,139,GOLFINA,130,26/08/2024,10/10/2024,115,15,,10,2024,88.46%,,113.7785,,,,
C,140,GOLFINA,102,26/08/2024,10/10/2024,98,4,,10,2024,96.08%,,89.88526,,,,
C,141,GOLFINA,93,26/08/2024,10/10/2024,90,3,,10,2024,96.77%,,82.20529,,,,
